Date,Open,High,Low,Close,Adj Close,Volume
1985-03-06,1291.8499755859375,1296.9300537109375,1275.510009765625,1280.3699951171875,1280.3699951171875,116900000
1985-03-07,1280.3699951171875,1283.239990234375,1265.4599609375,1271.530029296875,1271.530029296875,112100000
1985-03-08,1271.530029296875,1280.81005859375,1264.1300048828125,1269.6600341796875,1269.6600341796875,96390000
1985-03-11,1269.6600341796875,1277.050048828125,1260.9300537109375,1268.550048828125,1268.550048828125,84110000
1985-03-12,1268.550048828125,1279.47998046875,1262.47998046875,1271.75,1271.75,92840000
1985-03-13,1271.75,1278.27001953125,1257.6199951171875,1261.699951171875,1261.699951171875,101700000
1985-03-14,1261.699951171875,1269.2099609375,1254.199951171875,1260.050048828125,1260.050048828125,103400000
1985-03-15,1260.050048828125,1266.8900146484375,1245.1400146484375,1247.3499755859375,1247.3499755859375,105200000
1985-03-18,1247.3499755859375,1260.9300537109375,1242.8199462890625,1249.6700439453125,1249.6700439453125,94020000
1985-03-19,1249.6700439453125,1274.1800537109375,1245.68994140625,1271.0899658203125,1271.0899658203125,119200000
1985-03-20,1271.0899658203125,1277.3900146484375,1257.8399658203125,1265.239990234375,1265.239990234375,107500000
1985-03-21,1265.239990234375,1278.9300537109375,1257.6199951171875,1268.219970703125,1268.219970703125,95930000
1985-03-22,1268.219970703125,1277.3900146484375,1261.699951171875,1267.449951171875,1267.449951171875,99250000
1985-03-25,1267.449951171875,1268.3299560546875,1252.8699951171875,1259.93994140625,1259.93994140625,74040000
1985-03-26,1259.93994140625,1267.56005859375,1252.0999755859375,1259.719970703125,1259.719970703125,89930000
1985-03-27,1259.719970703125,1270.8699951171875,1255.9599609375,1264.9100341796875,1264.9100341796875,101000000
1985-03-28,1264.9100341796875,1275.510009765625,1256.6300048828125,1260.7099609375,1260.7099609375,99780000
1985-03-29,1260.7099609375,1270.6500244140625,1255.8499755859375,1266.780029296875,1266.780029296875,101400000
1985-04-01,1266.780029296875,1276.280029296875,1260.489990234375,1272.75,1272.75,89900000
1985-04-02,1272.75,1280.1500244140625,1261.47998046875,1265.6800537109375,1265.6800537109375,101700000
1985-04-03,1265.6800537109375,1268.1099853515625,1251.550048828125,1258.06005859375,1258.06005859375,95480000
1985-04-04,1258.06005859375,1264.239990234375,1248.3399658203125,1259.050048828125,1259.050048828125,86910000
1985-04-08,1259.050048828125,1267.010009765625,1246.02001953125,1252.97998046875,1252.97998046875,79960000
1985-04-09,1252.97998046875,1262.0400390625,1246.5799560546875,1253.8599853515625,1253.8599853515625,83980000
1985-04-10,1253.8599853515625,1269.0999755859375,1252.0999755859375,1259.93994140625,1259.93994140625,108200000
1985-04-11,1259.93994140625,1274.8499755859375,1257.1800537109375,1263.68994140625,1263.68994140625,108400000
1985-04-12,1263.68994140625,1270.4300537109375,1257.2900390625,1265.6800537109375,1265.6800537109375,86220000
1985-04-15,1265.6800537109375,1272.4200439453125,1257.8399658203125,1266.780029296875,1266.780029296875,80660000
1985-04-16,1266.780029296875,1276.6099853515625,1256.9599609375,1269.550048828125,1269.550048828125,98480000
1985-04-17,1269.550048828125,1277.5,1263.469970703125,1272.31005859375,1272.31005859375,96020000
1985-04-18,1272.31005859375,1281.9100341796875,1260.8199462890625,1265.1300048828125,1265.1300048828125,100600000
1985-04-19,1265.1300048828125,1272.530029296875,1258.5,1266.56005859375,1266.56005859375,81110000
1985-04-22,1266.56005859375,1273.6300048828125,1257.6199951171875,1266.56005859375,1266.56005859375,79930000
1985-04-23,1266.56005859375,1282.9100341796875,1261.1500244140625,1278.7099609375,1278.7099609375,108900000
1985-04-24,1278.7099609375,1286.43994140625,1269.8800048828125,1278.489990234375,1278.489990234375,99600000
1985-04-25,1278.489990234375,1289.199951171875,1272.530029296875,1284.780029296875,1284.780029296875,108600000
1985-04-26,1284.780029296875,1290.300048828125,1270.5400390625,1275.1800537109375,1275.1800537109375,86570000
1985-04-29,1275.1800537109375,1277.93994140625,1257.4000244140625,1259.719970703125,1259.719970703125,88860000
1985-04-30,1259.719970703125,1266.22998046875,1245.800048828125,1258.06005859375,1258.06005859375,111800000
1985-05-01,1258.06005859375,1262.81005859375,1239.0699462890625,1242.050048828125,1242.050048828125,101600000
1985-05-02,1242.050048828125,1251.2099609375,1235.530029296875,1242.27001953125,1242.27001953125,107700000
1985-05-03,1242.27001953125,1253.8599853515625,1238.300048828125,1247.239990234375,1247.239990234375,94870000
1985-05-06,1247.239990234375,1256.4000244140625,1241.3900146484375,1247.7900390625,1247.7900390625,85650000
1985-05-07,1247.7900390625,1261.3699951171875,1243.1500244140625,1252.75,1252.75,100200000
1985-05-08,1252.75,1258.93994140625,1239.510009765625,1249.780029296875,1249.780029296875,101300000
1985-05-09,1249.780029296875,1265.5699462890625,1246.5799560546875,1260.27001953125,1260.27001953125,111000000
1985-05-10,1261.5899658203125,1282.4599609375,1261.5899658203125,1274.1800537109375,1274.1800537109375,140300000
1985-05-13,1274.1800537109375,1283.5699462890625,1268.77001953125,1277.5,1277.5,85830000
1985-05-14,1277.5,1288.6500244140625,1267.6700439453125,1273.300048828125,1273.300048828125,97360000
1985-05-15,1273.300048828125,1283.5699462890625,1265.4599609375,1273.52001953125,1273.52001953125,106100000
1985-05-16,1273.52001953125,1285.1099853515625,1270.0999755859375,1278.050048828125,1278.050048828125,99420000
1985-05-17,1278.050048828125,1295.8299560546875,1271.4200439453125,1285.3399658203125,1285.3399658203125,124600000
1985-05-20,1292.22998046875,1310.3699951171875,1292.22998046875,1304.8800048828125,1304.8800048828125,146300000
1985-05-21,1304.8800048828125,1316.0799560546875,1297.489990234375,1309.699951171875,1309.699951171875,130200000
1985-05-22,1308.9200439453125,1308.9200439453125,1294.3499755859375,1303.760009765625,1303.760009765625,101400000
1985-05-23,1303.760009765625,1307.800048828125,1290.989990234375,1296.7099609375,1296.7099609375,101000000
1985-05-24,1296.7099609375,1305.6700439453125,1291.1099853515625,1301.969970703125,1301.969970703125,85970000
1985-05-28,1301.969970703125,1312.8399658203125,1293.22998046875,1301.52001953125,1301.52001953125,90600000
1985-05-29,1301.52001953125,1308.3599853515625,1292.7900390625,1302.97998046875,1302.97998046875,96540000
1985-05-30,1302.97998046875,1314.1800537109375,1293.9100341796875,1305.780029296875,1305.780029296875,108300000
1985-05-31,1305.780029296875,1320.7900390625,1298.719970703125,1315.4100341796875,1315.4100341796875,134100000
1985-06-03,1315.4100341796875,1325.0400390625,1304.2099609375,1310.9300537109375,1310.9300537109375,125000000
1985-06-04,1310.9300537109375,1321.239990234375,1304.43994140625,1315.300048828125,1315.300048828125,115400000
1985-06-05,1315.300048828125,1331.77001953125,1312.6099853515625,1320.56005859375,1320.56005859375,143900000
1985-06-06,1320.56005859375,1330.530029296875,1311.93994140625,1327.280029296875,1327.280029296875,117200000
1985-06-07,1327.280029296875,1331.989990234375,1312.949951171875,1316.4200439453125,1316.4200439453125,99630000
1985-06-10,1316.4200439453125,1322.5799560546875,1307.239990234375,1318.43994140625,1318.43994140625,87940000
1985-06-11,1318.43994140625,1323.81005859375,1308.02001953125,1313.8399658203125,1313.8399658203125,102100000
1985-06-12,1313.8399658203125,1318.2099609375,1300.739990234375,1306.3399658203125,1306.3399658203125,97700000
1985-06-13,1306.3399658203125,1308.1300048828125,1285.3900146484375,1290.0999755859375,1290.0999755859375,107000000
1985-06-14,1290.0999755859375,1305.43994140625,1288.8800048828125,1300.9599609375,1300.9599609375,93090000
1985-06-17,1300.9599609375,1303.989990234375,1288.75,1298.3900146484375,1298.3900146484375,82170000
1985-06-18,1298.3900146484375,1312.3900146484375,1293.6800537109375,1304.77001953125,1304.77001953125,106900000
1985-06-19,1304.77001953125,1312.719970703125,1293.5699462890625,1297.3800048828125,1297.3800048828125,108300000
1985-06-20,1297.3800048828125,1305.43994140625,1287.75,1299.72998046875,1299.72998046875,87500000
1985-06-21,1299.72998046875,1326.050048828125,1293.7900390625,1324.47998046875,1324.47998046875,125400000
1985-06-24,1324.47998046875,1326.719970703125,1307.800048828125,1320.56005859375,1320.56005859375,96040000
1985-06-25,1320.56005859375,1338.8199462890625,1314.0699462890625,1323.030029296875,1323.030029296875,115700000
1985-06-26,1323.030029296875,1329.18994140625,1314.739990234375,1323.81005859375,1323.81005859375,94130000
1985-06-27,1323.81005859375,1338.7099609375,1321.800048828125,1332.2099609375,1332.2099609375,106700000
1985-06-28,1332.2099609375,1341.1700439453125,1326.1600341796875,1335.4599609375,1335.4599609375,105200000
1985-07-01,1335.4599609375,1342.1800537109375,1322.5799560546875,1337.1400146484375,1337.1400146484375,96080000
1985-07-02,1337.1400146484375,1343.75,1329.18994140625,1334.010009765625,1334.010009765625,111100000
1985-07-03,1334.010009765625,1337.5899658203125,1320.22998046875,1326.3900146484375,1326.3900146484375,98410000
1985-07-05,1326.3900146484375,1340.6099853515625,1324.9300537109375,1334.449951171875,1334.449951171875,62450000
1985-07-08,1334.449951171875,1336.469970703125,1318.8800048828125,1328.4100341796875,1328.4100341796875,83670000
1985-07-09,1328.4100341796875,1333.6700439453125,1313.4000244140625,1321.9100341796875,1321.9100341796875,99060000
1985-07-10,1321.9100341796875,1336.81005859375,1315.300048828125,1332.8900146484375,1332.8900146484375,108200000
1985-07-11,1332.8900146484375,1343.6400146484375,1326.1600341796875,1337.699951171875,1337.699951171875,122800000
1985-07-12,1337.699951171875,1345.989990234375,1326.3900146484375,1338.5999755859375,1338.5999755859375,120300000
1985-07-15,1338.5999755859375,1347.6700439453125,1326.949951171875,1335.4599609375,1335.4599609375,103900000
1985-07-16,1335.4599609375,1351.9300537109375,1331.5400390625,1347.8900146484375,1347.8900146484375,132500000
1985-07-17,1347.8900146484375,1365.9300537109375,1346.2099609375,1357.969970703125,1357.969970703125,159900000
1985-07-18,1357.969970703125,1363.260009765625,1345.3199462890625,1350.9200439453125,1350.9200439453125,131400000
1985-07-19,1350.9200439453125,1363.3499755859375,1346.43994140625,1359.5400390625,1359.5400390625,114800000
1985-07-22,1359.5400390625,1362.1199951171875,1346.8900146484375,1357.6400146484375,1357.6400146484375,93540000
1985-07-23,1357.6400146484375,1372.199951171875,1344.760009765625,1351.81005859375,1351.81005859375,143600000
1985-07-24,1351.81005859375,1359.2099609375,1335.68994140625,1348.9000244140625,1348.9000244140625,128600000
1985-07-25,1348.9000244140625,1359.8800048828125,1338.5999755859375,1353.6099853515625,1353.6099853515625,123300000
1985-07-26,1353.6099853515625,1365.5899658203125,1345.2099609375,1357.0799560546875,1357.0799560546875,107000000
1985-07-29,1357.0799560546875,1358.0899658203125,1338.9300537109375,1343.8599853515625,1343.8599853515625,95960000
1985-07-30,1343.8599853515625,1352.5999755859375,1334.9000244140625,1346.0999755859375,1346.0999755859375,102300000
1985-07-31,1346.0999755859375,1357.4100341796875,1340.050048828125,1347.449951171875,1347.449951171875,124200000
1985-08-01,1347.449951171875,1361.9000244140625,1342.969970703125,1355.6199951171875,1355.6199951171875,121500000
1985-08-02,1355.6199951171875,1360.0999755859375,1345.4300537109375,1353.050048828125,1353.050048828125,87860000
1985-08-05,1352.7099609375,1352.7099609375,1336.9200439453125,1346.8900146484375,1346.8900146484375,79610000
1985-08-06,1346.8900146484375,1350.02001953125,1322.9200439453125,1325.1600341796875,1325.1600341796875,104000000
1985-08-07,1325.1600341796875,1331.2099609375,1316.31005859375,1325.0400390625,1325.0400390625,100000000
1985-08-08,1325.0400390625,1334.7900390625,1318.3199462890625,1329.8599853515625,1329.8599853515625,102900000
1985-08-09,1329.8599853515625,1331.8800048828125,1317.6500244140625,1320.7900390625,1320.7900390625,81750000
1985-08-12,1320.7900390625,1324.3699951171875,1309.1400146484375,1314.2900390625,1314.2900390625,77340000
1985-08-13,1314.2900390625,1325.489990234375,1303.6500244140625,1315.300048828125,1315.300048828125,80300000
1985-08-14,1315.300048828125,1326.050048828125,1311.3800048828125,1316.97998046875,1316.97998046875,85780000
1985-08-15,1316.97998046875,1324.7099609375,1308.1300048828125,1317.760009765625,1317.760009765625,86100000
1985-08-16,1317.760009765625,1321.5699462890625,1305.8900146484375,1312.719970703125,1312.719970703125,87910000
1985-08-19,1312.719970703125,1319.219970703125,1307.5699462890625,1312.5,1312.5,67930000
1985-08-20,1312.5,1328.0699462890625,1311.8299560546875,1323.699951171875,1323.699951171875,91230000
1985-08-21,1323.699951171875,1333.6700439453125,1319.1099853515625,1329.530029296875,1329.530029296875,94880000
1985-08-22,1329.530029296875,1334.6800537109375,1313.510009765625,1318.0999755859375,1318.0999755859375,90600000
1985-08-23,1318.0999755859375,1322.9200439453125,1310.47998046875,1318.3199462890625,1318.3199462890625,75270000
1985-08-26,1318.3199462890625,1324.260009765625,1309.81005859375,1317.6500244140625,1317.6500244140625,70290000
1985-08-27,1317.6500244140625,1328.6300048828125,1315.18994140625,1322.469970703125,1322.469970703125,82140000
1985-08-28,1322.469970703125,1334.7900390625,1316.97998046875,1331.0899658203125,1331.0899658203125,88530000
1985-08-29,1331.0899658203125,1340.050048828125,1325.1600341796875,1335.1300048828125,1335.1300048828125,85660000
1985-08-30,1335.1300048828125,1342.4100341796875,1325.27001953125,1334.010009765625,1334.010009765625,81620000
1985-09-03,1334.010009765625,1337.1400146484375,1322.800048828125,1329.18994140625,1329.18994140625,81190000
1985-09-04,1329.18994140625,1334.1199951171875,1318.2099609375,1326.719970703125,1326.719970703125,85510000
1985-09-05,1326.719970703125,1333.0,1318.6600341796875,1325.8299560546875,1325.8299560546875,94480000
1985-09-06,1325.8299560546875,1341.4000244140625,1323.9200439453125,1335.68994140625,1335.68994140625,95040000
1985-09-09,1335.68994140625,1348.22998046875,1326.6099853515625,1339.27001953125,1339.27001953125,89850000
1985-09-10,1339.27001953125,1346.550048828125,1324.8199462890625,1333.449951171875,1333.449951171875,104700000
1985-09-11,1333.449951171875,1334.010009765625,1314.8499755859375,1319.43994140625,1319.43994140625,100400000
1985-09-12,1319.43994140625,1327.4000244140625,1307.010009765625,1312.3900146484375,1312.3900146484375,107100000
1985-09-13,1312.3900146484375,1320.1199951171875,1296.7099609375,1307.6800537109375,1307.6800537109375,111400000
1985-09-16,1307.6800537109375,1315.75,1301.0799560546875,1309.1400146484375,1309.1400146484375,66700000
1985-09-17,1309.1400146484375,1314.52001953125,1291.219970703125,1298.1600341796875,1298.1600341796875,111900000
1985-09-18,1298.1600341796875,1307.5699462890625,1283.7099609375,1300.4000244140625,1300.4000244140625,105700000
1985-09-19,1300.4000244140625,1312.949951171875,1291.219970703125,1306.7900390625,1306.7900390625,100300000
1985-09-20,1306.7900390625,1313.4000244140625,1294.469970703125,1297.93994140625,1297.93994140625,101400000
1985-09-23,1305.780029296875,1323.5899658203125,1305.780029296875,1316.31005859375,1316.31005859375,104800000
1985-09-24,1316.31005859375,1334.5699462890625,1301.8599853515625,1321.1199951171875,1321.1199951171875,97870000
1985-09-25,1321.1199951171875,1330.199951171875,1306.0,1312.050048828125,1312.050048828125,92120000
1985-09-26,1312.050048828125,1325.27001953125,1301.969970703125,1320.7900390625,1320.7900390625,106100000
1985-09-30,1320.7900390625,1336.81005859375,1318.550048828125,1328.6300048828125,1328.6300048828125,103600000
1985-10-01,1328.6300048828125,1343.969970703125,1323.47998046875,1340.949951171875,1340.949951171875,130200000
1985-10-02,1340.949951171875,1351.5899658203125,1327.9599609375,1333.6700439453125,1333.6700439453125,147300000
1985-10-03,1333.6700439453125,1345.4300537109375,1323.81005859375,1333.1099853515625,1333.1099853515625,127500000
1985-10-04,1333.1099853515625,1335.010009765625,1321.1199951171875,1328.739990234375,1328.739990234375,101200000
1985-10-07,1328.739990234375,1335.9100341796875,1315.18994140625,1324.3699951171875,1324.3699951171875,95550000
1985-10-08,1324.3699951171875,1333.8900146484375,1316.199951171875,1325.489990234375,1325.489990234375,97170000
1985-10-09,1325.489990234375,1336.81005859375,1320.22998046875,1326.719970703125,1326.719970703125,99140000
1985-10-10,1326.719970703125,1333.3299560546875,1318.43994140625,1328.0699462890625,1328.0699462890625,90910000
1985-10-11,1328.0699462890625,1343.4100341796875,1323.699951171875,1339.93994140625,1339.93994140625,96370000
1985-10-14,1339.93994140625,1356.1800537109375,1336.5799560546875,1354.72998046875,1354.72998046875,78540000
1985-10-15,1354.72998046875,1364.1400146484375,1343.530029296875,1350.81005859375,1350.81005859375,110400000
1985-10-16,1350.81005859375,1371.300048828125,1346.2099609375,1368.5,1368.5,117400000
1985-10-17,1368.5,1378.3599853515625,1356.8499755859375,1369.2900390625,1369.2900390625,140500000
1985-10-18,1369.2900390625,1383.4000244140625,1358.8699951171875,1368.8399658203125,1368.8399658203125,107100000
1985-10-21,1368.8399658203125,1375.6700439453125,1357.75,1364.1400146484375,1364.1400146484375,95680000
1985-10-22,1364.1400146484375,1374.6600341796875,1356.1800537109375,1364.3599853515625,1364.3599853515625,111300000
1985-10-23,1364.3599853515625,1373.4300537109375,1357.0799560546875,1367.1600341796875,1367.1600341796875,121700000
1985-10-24,1367.1600341796875,1374.550048828125,1355.2900390625,1362.3399658203125,1362.3399658203125,123100000
1985-10-25,1362.3399658203125,1366.7099609375,1351.5899658203125,1356.52001953125,1356.52001953125,101800000
1985-10-28,1356.52001953125,1364.02001953125,1346.550048828125,1359.989990234375,1359.989990234375,97880000
1985-10-29,1359.989990234375,1377.68994140625,1356.1800537109375,1368.72998046875,1368.72998046875,110600000
1985-10-30,1368.72998046875,1384.6300048828125,1361.010009765625,1375.5699462890625,1375.5699462890625,120400000
1985-10-31,1375.5699462890625,1383.5999755859375,1362.6099853515625,1374.31005859375,1374.31005859375,121500000
1985-11-01,1374.31005859375,1393.5799560546875,1367.780029296875,1390.25,1390.25,129400000
1985-11-04,1390.25,1398.510009765625,1377.06005859375,1389.6800537109375,1389.6800537109375,104900000
1985-11-05,1389.6800537109375,1402.52001953125,1380.280029296875,1396.6700439453125,1396.6700439453125,119200000
1985-11-06,1396.6700439453125,1411.010009765625,1386.469970703125,1403.43994140625,1403.43994140625,129500000
1985-11-07,1403.43994140625,1410.1099853515625,1389.9100341796875,1399.5400390625,1399.5400390625,119000000
1985-11-08,1399.5400390625,1410.43994140625,1391.06005859375,1404.3599853515625,1404.3599853515625,115000000
1985-11-11,1404.3599853515625,1432.5699462890625,1402.4100341796875,1431.8800048828125,1431.8800048828125,126500000
1985-11-12,1431.8800048828125,1446.0999755859375,1421.0999755859375,1433.5999755859375,1433.5999755859375,170800000
1985-11-13,1433.5999755859375,1439.7900390625,1419.3800048828125,1427.75,1427.75,109700000
1985-11-14,1427.75,1443.81005859375,1420.6400146484375,1439.219970703125,1439.219970703125,124900000
1985-11-15,1439.219970703125,1450.5699462890625,1425.68994140625,1435.0899658203125,1435.0899658203125,130200000
1985-11-18,1435.0899658203125,1447.25,1422.25,1440.02001953125,1440.02001953125,108400000
1985-11-19,1440.02001953125,1452.1800537109375,1430.050048828125,1438.989990234375,1438.989990234375,126100000
1985-11-20,1438.989990234375,1451.489990234375,1429.239990234375,1439.219970703125,1439.219970703125,105100000
1985-11-21,1439.7900390625,1466.06005859375,1439.7900390625,1462.27001953125,1462.27001953125,150300000
1985-11-22,1462.27001953125,1475.5699462890625,1451.6099853515625,1464.3299560546875,1464.3299560546875,133800000
1985-11-25,1464.3299560546875,1467.0899658203125,1449.4300537109375,1456.6500244140625,1456.6500244140625,91710000
1985-11-26,1456.6500244140625,1470.0699462890625,1447.25,1456.77001953125,1456.77001953125,123100000
1985-11-27,1456.77001953125,1483.8299560546875,1454.010009765625,1475.68994140625,1475.68994140625,143700000
1985-11-29,1475.68994140625,1486.9300537109375,1463.989990234375,1472.1300048828125,1472.1300048828125,84060000
1985-12-02,1472.1300048828125,1476.260009765625,1451.260009765625,1457.9100341796875,1457.9100341796875,103500000
1985-12-03,1457.9100341796875,1466.4000244140625,1450.3399658203125,1459.06005859375,1459.06005859375,109700000
1985-12-04,1459.06005859375,1488.760009765625,1457.449951171875,1484.4000244140625,1484.4000244140625,153200000
1985-12-05,1484.4000244140625,1504.010009765625,1477.97998046875,1482.9100341796875,1482.9100341796875,181000000
1985-12-06,1482.9100341796875,1488.300048828125,1464.7900390625,1477.1800537109375,1477.1800537109375,125500000
1985-12-09,1478.0999755859375,1504.1300048828125,1478.0999755859375,1497.02001953125,1497.02001953125,144000000
1985-12-10,1497.02001953125,1514.9100341796875,1483.93994140625,1499.199951171875,1499.199951171875,156500000
1985-12-11,1499.199951171875,1520.300048828125,1492.0899658203125,1511.699951171875,1511.699951171875,178500000
1985-12-12,1511.699951171875,1523.510009765625,1496.7900390625,1511.239990234375,1511.239990234375,170500000
1985-12-13,1511.239990234375,1546.43994140625,1502.75,1535.2099609375,1535.2099609375,177900000
1985-12-16,1535.2099609375,1570.8699951171875,1528.9000244140625,1553.0999755859375,1553.0999755859375,176000000
1985-12-17,1553.0999755859375,1568.81005859375,1536.3499755859375,1544.5,1544.5,155200000
1985-12-18,1544.5,1560.43994140625,1528.43994140625,1542.4300537109375,1542.4300537109375,137900000
1985-12-19,1542.4300537109375,1552.97998046875,1532.0,1543.9200439453125,1543.9200439453125,130200000
1985-12-20,1543.9200439453125,1564.56005859375,1535.6700439453125,1543.0,1543.0,170300000
1985-12-23,1543.0,1547.8199462890625,1516.6300048828125,1528.780029296875,1528.780029296875,107900000
1985-12-24,1528.780029296875,1532.449951171875,1508.8299560546875,1519.1500244140625,1519.1500244140625,78300000
1985-12-26,1519.1500244140625,1532.5699462890625,1514.6800537109375,1526.489990234375,1526.489990234375,62050000
1985-12-27,1527.2900390625,1548.8499755859375,1527.2900390625,1543.0,1543.0,81560000
1985-12-30,1543.0,1557.3399658203125,1534.97998046875,1550.4599609375,1550.4599609375,91970000
1985-12-31,1550.4599609375,1562.8399658203125,1537.5,1546.6700439453125,1546.6700439453125,112700000
1986-01-02,1546.6700439453125,1551.949951171875,1523.739990234375,1537.72998046875,1537.72998046875,98960000
1986-01-03,1537.72998046875,1557.1099853515625,1534.97998046875,1549.199951171875,1549.199951171875,105000000
1986-01-06,1549.199951171875,1557.0,1537.0400390625,1547.5899658203125,1547.5899658203125,99610000
1986-01-07,1547.5899658203125,1573.739990234375,1544.5,1565.7099609375,1565.7099609375,153000000
1986-01-08,1565.7099609375,1578.0999755859375,1516.6300048828125,1526.6099853515625,1526.6099853515625,180300000
1986-01-09,1526.6099853515625,1530.8499755859375,1495.6400146484375,1518.22998046875,1518.22998046875,176500000
1986-01-10,1518.22998046875,1530.9599609375,1500.5699462890625,1513.530029296875,1513.530029296875,122800000
1986-01-13,1513.530029296875,1526.8299560546875,1502.2900390625,1520.530029296875,1520.530029296875,108700000
1986-01-14,1520.530029296875,1530.6199951171875,1508.030029296875,1519.0400390625,1519.0400390625,113900000
1986-01-15,1519.0400390625,1535.3199462890625,1512.9599609375,1527.2900390625,1527.2900390625,122400000
1986-01-16,1527.2900390625,1547.7099609375,1517.0899658203125,1541.6300048828125,1541.6300048828125,130500000
1986-01-17,1541.6300048828125,1552.52001953125,1519.719970703125,1536.699951171875,1536.699951171875,132100000
1986-01-20,1536.010009765625,1536.010009765625,1516.8599853515625,1529.1300048828125,1529.1300048828125,85340000
1986-01-21,1529.1300048828125,1535.8900146484375,1502.8699951171875,1514.449951171875,1514.449951171875,128300000
1986-01-22,1514.449951171875,1525.5699462890625,1494.8399658203125,1502.2900390625,1502.2900390625,131200000
1986-01-23,1502.2900390625,1519.3900146484375,1491.739990234375,1511.239990234375,1511.239990234375,130300000
1986-01-24,1511.239990234375,1537.3900146484375,1507.6800537109375,1529.9300537109375,1529.9300537109375,128900000
1986-01-27,1529.9300537109375,1548.1700439453125,1524.4300537109375,1537.6099853515625,1537.6099853515625,122900000
1986-01-28,1537.6099853515625,1561.3499755859375,1530.5,1556.4200439453125,1556.4200439453125,145700000
1986-01-29,1556.4200439453125,1578.0999755859375,1548.050048828125,1558.93994140625,1558.93994140625,193800000
1986-01-30,1558.93994140625,1572.5899658203125,1545.760009765625,1552.1800537109375,1552.1800537109375,125300000
1986-01-31,1552.1800537109375,1582.9100341796875,1548.1700439453125,1570.989990234375,1570.989990234375,143500000
1986-02-03,1570.989990234375,1600.1099853515625,1564.3299560546875,1594.27001953125,1594.27001953125,145300000
1986-02-04,1594.27001953125,1611.469970703125,1575.4599609375,1593.22998046875,1593.22998046875,175700000
1986-02-05,1593.22998046875,1601.8299560546875,1576.260009765625,1593.1199951171875,1593.1199951171875,134300000
1986-02-06,1593.1199951171875,1616.510009765625,1587.5,1600.68994140625,1600.68994140625,146100000
1986-02-07,1600.68994140625,1622.8199462890625,1576.8299560546875,1613.4200439453125,1613.4200439453125,144400000
1986-02-10,1613.4200439453125,1633.1400146484375,1605.1600341796875,1626.3800048828125,1626.3800048828125,129900000
1986-02-11,1626.3800048828125,1637.5,1613.300048828125,1622.8199462890625,1622.8199462890625,141300000
1986-02-12,1622.8199462890625,1640.47998046875,1611.699951171875,1629.9300537109375,1629.9300537109375,136400000
1986-02-13,1629.9300537109375,1649.31005859375,1616.8599853515625,1645.0699462890625,1645.0699462890625,136500000
